Season,Climate,City,Cooling startegy_building level,Sex,Clo,Met,Air temperature (C),Relative humidity (%),Air velocity (m/s),ThermalSensation
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.38,1.1,34.9,45.7,0.44,3
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.53,1.1,34.6,47.1,1.23,3
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.53,1.6,34.9,45.7,0.64,2
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.52,1.1,34.8,46.1,0.3,3
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.59,1.1,34.8,44.2,1.1,2
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.53,1.2,34.4,44.8,0.29,3
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.59,1.1,34.9,44.1,0.29,1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.53,1.1,31.7,34.6,0.46,2
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.6,1.1,29.3,79.1,0.48,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.57,1.2,29.7,77.5,0.22,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.67,1.1,29.7,79.9,0.76,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.74,1.2,29.8,81.3,1.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.68,1.1,29.8,82.9,0.16,2
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.68,1.1,30.2,78.8,0.24,2
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.57,1.2,30,79.4,0.12,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.68,1.3,30.4,78.1,0.19,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.73,1.3,30.2,73.7,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.67,1.2,29.9,74.9,0.26,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.4,26.9,61.1,0.18,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.6,1.2,25.9,65.2,0.13,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.69,1.7,25.8,65.7,0.25,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.69,1.3,25.8,64.9,0.15,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.93,1.3,25.6,64.8,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.66,1.3,26.5,62.9,0.02,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.6,1.3,26.9,60,0.02,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.4,27.4,59.2,0.03,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.3,27.3,58.2,0.04,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.66,1.6,27.2,58.1,0.03,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.6,26.9,57.6,0.01,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.59,1.3,26.4,60.8,0.04,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.4,25.9,64.5,0.12,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.3,26,64.4,0.16,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.66,1.6,25.6,64,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.6,1.3,25.4,66.2,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.65,1.1,28.2,60.3,0.2,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.6,1.1,28.2,59.5,0.18,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.58,1.6,28.3,59.1,0.25,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.66,1.1,28.1,59.2,1.4,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.83,1.3,27.5,60.6,0.54,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.59,1.2,27.2,61.4,0.3,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.6,1.2,27.1,61.6,0.23,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.66,1.1,27.1,61.8,0.04,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.61,1.1,27.2,61,0.23,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.57,1.3,26.9,61.4,0.02,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.1,26.9,62.1,0.02,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.6,1.3,26.9,62,0.17,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.71,1.3,27.2,61.5,0.14,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.61,1.3,27.4,60.3,1.34,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.59,1.1,27.4,60.4,0.39,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.67,1.1,27.5,60.8,0.19,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.77,1.1,27.4,60.4,0.18,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.78,1.1,27.8,59.5,0.47,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.71,1.1,28.3,57.3,0.23,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.5,28.1,66.1,0.31,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.7,1.4,28,65,0.42,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.69,1.3,27.3,65.8,1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.55,1.1,26.6,65.7,0.04,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.6,1.1,26.4,67.3,0.05,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.1,26.3,66.6,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.63,1.1,26.3,66.6,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.63,1.3,26.2,67.4,0.06,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.63,1.3,26.5,66.2,0.04,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.69,1.1,26.2,67.2,0.03,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.74,1.1,27.1,64.2,0.47,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.68,1.1,27.1,64.4,0.56,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.68,1.2,27.2,63.4,0.26,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.74,1.1,26.3,64.3,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.53,1.2,26.1,64.7,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.6,1.1,26.3,60.9,0.77,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.68,1.1,26,64.6,0.14,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.74,1.2,25.6,64,0.4,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.59,1.1,25.4,56.2,0.16,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.79,1.1,24.9,57.5,0.18,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.59,1.2,25.2,57.2,0.14,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.79,1.2,24.9,56.9,0.21,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.79,1.2,24.3,57.3,0.14,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.73,1.2,24.3,58.8,0.14,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.59,1.1,24.8,58.1,0.1,1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.66,1.2,25.2,57.5,0.14,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.57,1.2,25.2,56.1,0.14,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.57,1.4,26,60.2,0.24,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.53,1.3,25.3,62.7,0.1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.1,24.7,62.5,0.12,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.61,1.1,23.8,63.2,0.21,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.67,1.3,23.7,63.4,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.81,1.4,24,62.3,0.33,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.66,1.4,25,58.7,0.19,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.3,24,60.1,0.16,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.84,1.1,24.2,60.4,0.15,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.77,1.1,24.3,60.2,0.33,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.65,1.1,24.8,58.2,0.47,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.61,1.1,25.1,60.1,0.1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.79,1.3,25.4,59.3,0.29,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.59,1.3,25.6,58.6,0.27,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.84,1.3,25.2,59.5,0.11,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.74,1.1,25,58.7,0.19,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.7,1.1,21.6,46.8,0.12,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.63,1.7,24.3,60.5,0.04,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.59,1.7,24.6,59.7,0.01,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.79,1.1,27.3,58,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.61,1.1,24.5,64.2,0.08,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.53,1.1,24.5,64.3,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.65,1.1,24,63.3,0.38,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.59,1.1,24.4,62.2,0.07,1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.57,1.3,24.1,61.3,0.09,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.57,1.3,24.5,58.4,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.7,1.3,25.8,57.7,0.23,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.7,1.3,25.5,58.1,0.2,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.7,1.4,25.4,58.5,0.27,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.64,1.1,25.5,57.5,0.34,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.7,1.1,25.1,57.5,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.1,24.3,62.3,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.75,1.3,24.3,62.3,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.7,1.3,24.3,60.7,0.05,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.6,1.4,24.7,60.3,0.22,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.6,1.1,20,51.6,0.1,-2
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.7,1.1,24,62.6,0.04,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.79,1.1,27.6,63.2,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.7,1.4,27.3,63.4,0.38,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.53,1.3,27.3,64.1,0.28,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.59,1.3,27.3,63.8,0.19,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.64,1.3,27.1,62.7,0.18,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.55,1.4,27.3,60.2,0.26,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.59,1.4,27.1,60.5,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,0.64,1.3,27.1,60.5,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.7,1.1,26.2,63.1,0.09,1
Summer,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.64,1.4,26.1,62.1,0.2,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.1,24.4,56.7,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.66,1.1,23.8,55.8,0.11,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.66,1.1,23.7,56.2,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.66,1.1,23.6,56,0.05,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.6,1.1,23.7,55.9,0.05,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.2,23.6,56.6,0.17,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.57,1.1,23.9,56.3,0.07,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.55,1.1,23.8,55.5,0.13,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.59,1.1,23.7,55.7,0.03,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.57,1.1,23.6,55.2,0.03,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.79,1.1,23.9,55.1,0.12,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.2,23.9,54.7,0.14,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.64,1.2,23.9,54.7,0.1,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.2,24.1,54.7,0.12,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.64,1.2,24,55,0.04,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.79,1.2,24.2,53.3,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.57,1.1,24.1,53.6,0.1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.6,1.1,24.1,53.9,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.6,1.2,23.9,54.1,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.2,24.1,52.9,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.2,24,53.7,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.3,23.9,56.1,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.1,23.8,55.4,0.12,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.6,1.2,23.9,55.1,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.1,23.9,55,0.08,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.66,1.1,23.8,55.7,0.05,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.79,1.2,23.9,55.6,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.2,24,54.6,0.12,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.6,1.1,23.9,54.5,0.14,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.59,1.1,23.5,55.6,0.18,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.2,23.9,55.8,0.07,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.2,23.9,55.5,0.12,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.2,23.8,55.3,0.11,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.2,23.8,55.2,0.05,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.6,1.2,23.8,55.5,0.1,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.1,23.9,55.7,0.14,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.1,23.8,55.4,0.06,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.79,1.2,24.2,55.2,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.1,24.4,54,0.07,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.79,1.1,24.5,54.4,0.1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.1,24.5,54.1,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.2,24.2,53.5,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.6,1.1,24.1,55.7,0.12,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.1,24.4,54.4,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.1,24.1,54.7,0.1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.1,24.2,54.3,0.1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.68,1.1,24.4,53.3,0.1,-1
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.1,24.1,52.9,0.1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.66,1.1,24,53.3,0.1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.68,1.1,23.9,53.7,0.07,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.2,24.8,53.5,0.14,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.79,1.2,24.4,53.3,0.07,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.79,1.2,24.4,53.2,0.1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.2,23.9,54.9,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.1,24.5,52.6,0.04,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.61,1.1,24.2,54.5,0.1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.2,24.2,53.8,0.07,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.2,23.9,54.6,0.13,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.73,1.2,24.1,52.9,0.05,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.74,1.1,24.6,53,0.12,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.3,24.7,52.1,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.7,23.6,54.9,0.13,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.4,23.2,57.2,0.07,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.58,1.6,23.3,56.4,0.12,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.6,1.6,23.2,56.2,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.3,22.9,57.8,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.7,23.1,57.4,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.6,23.3,58,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.6,23.1,57.4,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.2,23,57.1,0.05,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.3,22.9,58,0.05,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.59,1.3,23.2,57.3,0.05,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.6,23.2,57.3,0.05,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.1,23.2,57.1,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.1,23.1,58,0.04,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.6,1.4,23.1,56.8,0.03,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.3,23.1,57.6,0.07,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.1,22.9,57.6,0.03,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.4,22.8,58.2,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.1,23.2,58.3,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.4,23.3,57.3,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.6,1.4,23.3,57.2,0.02,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.3,23.4,57.4,0.03,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.83,1.3,23.4,57.3,0.07,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.4,23.4,57.6,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.57,1.4,23.7,56.8,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.4,23.8,56.5,0.12,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.3,23.9,56.3,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.69,1.3,24,56.5,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.3,24,56.7,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.4,24,55.8,0.14,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.57,1.3,23.9,56.3,0.15,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.7,23.9,56.3,0.02,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.4,23.7,55.5,0.07,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.4,23.8,54.9,0.18,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.86,1.3,24.7,55.2,0.17,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.1,24.4,55.5,0.1,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.4,24,57.1,0.09,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Female,0.53,1.4,24,57,0.11,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.86,1.4,23.9,56.1,0.08,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.3,23.9,56.5,0.05,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.81,1.4,24.1,56,0.06,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.1,24.2,56.1,0.07,0
Summer,Monsoon-influenced humid subtropical,Delhi,Air Conditioned,Male,0.75,1.4,24.3,55.9,0.08,0
